filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,chroma_cqt_mean,chroma_cqt_var,genre_label,file_path
reggae.00020,661500,0.37093374,0.09491771,0.13927479,0.0028233547,1637.9263684990146,574985.0852384587,2045.9357051126192,209128.07711897985,3596.253253948578,3314602.8280763654,0.05678045786571207,0.0022942990415693583,-0.0032731283,0.014739586,-0.0032885014,0.0035334718,129.19921875,-177.68387,6035.4326,113.61754,827.61725,2.3168926,497.04556,35.842815,336.6618,1.5947576,261.4407,34.69798,152.70811,-8.75585,263.14462,16.296055,168.04622,-9.33526,180.03886,14.175699,125.398605,-2.0734396,150.91553,13.142421,131.50066,-7.2475615,128.30832,3.5860155,90.5089,-0.5792335,75.43759,4.835953,79.68481,-3.5922883,105.26412,3.7729363,55.862743,-4.3120465,89.659164,-1.1142004,62.65527,0.43536323,0.06752906,reggae,genres_original/reggae/reggae.00020.wav
reggae.00021,661500,0.39003792,0.086538374,0.15503213,0.0039086714,2007.372657971661,275220.81157890306,2120.535241338682,101032.2151846911,4324.615516308291,1293701.626709762,0.09286754123935759,0.0015922354861327935,-0.0028959573,0.01382762,-0.0030113137,0.0059846696,151.99908088235293,-88.0909,1520.6317,109.416725,442.8389,-25.173023,313.87198,40.403038,153.62999,-8.781225,135.50726,24.709513,148.80424,-11.537566,148.16765,18.499166,76.86923,-8.2953205,79.95836,17.03021,63.75436,-8.444006,74.39708,9.80278,50.21382,-12.90077,53.935516,1.572021,54.83079,-10.528803,46.30012,-0.43553224,44.832462,-7.793019,46.973263,3.4446898,42.779854,-4.9788017,70.17063,0.058966916,55.94809,0.45563513,0.06377158,reggae,genres_original/reggae/reggae.00021.wav
reggae.00022,661500,0.45542738,0.08800847,0.18218318,0.0021642176,2059.3588992585837,243302.14390211992,2227.0664146910767,97888.73675099027,4552.972468798374,1253271.4237880518,0.0723423441128096,0.0012741747848185158,-0.0011066668,0.022284811,-0.003169623,0.006679877,151.99908088235293,-91.33977,3052.4136,98.830605,470.57513,-23.198654,330.18,46.879734,230.40208,-6.857409,111.681335,29.266338,124.32563,-9.967306,114.94576,25.659388,74.32169,-10.211893,71.60836,19.611229,91.944786,-8.21838,73.26385,13.407227,51.04516,-6.499761,66.43961,14.019779,43.76853,0.41123486,69.603676,12.5813265,33.866074,0.34520662,52.351128,10.107013,37.822266,-0.43188736,47.973377,1.2852144,61.25225,0.47188544,0.052894104,reggae,genres_original/reggae/reggae.00022.wav
reggae.00023,661500,0.42847756,0.08921721,0.1078041,0.002750866,2354.2710703063417,738892.8386532792,2335.857887101552,134685.0888178406,5048.41113961518,2565337.697844567,0.1202902779121517,0.00830331041420998,-0.002651401,0.008908802,-0.0028869878,0.0025314342,129.19921875,-161.81602,4910.242,78.712814,943.8563,-19.275562,383.02814,55.11339,256.44485,13.201412,209.57903,30.957823,149.57292,-7.0246763,176.93773,24.269943,99.95895,-12.833858,142.08803,21.512707,124.445854,-13.528581,80.127785,12.772058,62.02611,-7.4467325,67.61982,12.766994,64.24574,-3.334874,57.00364,9.13467,55.968666,-7.7527347,54.40942,0.64107597,61.942566,-4.0955224,66.30709,0.50137186,110.07683,0.42224348,0.08252414,reggae,genres_original/reggae/reggae.00023.wav
reggae.00024,661500,0.34867153,0.097630374,0.12365177,0.002817519,1811.3582154873116,656335.0871706998,2019.2526860338724,195650.0125251399,3854.901689936871,2883078.803492291,0.0721775680872678,0.0026739996248447036,-0.0018988475,0.0096160555,-0.002110418,0.005439932,135.99917763157896,-169.24367,5892.2754,110.447716,1216.1189,-8.553957,494.52817,43.898697,327.90848,0.26645383,245.68036,26.64651,143.96002,-14.365674,260.01108,13.026837,129.75275,-11.142896,166.57268,8.144701,120.08681,-7.6902556,103.07809,10.909969,78.17601,-8.172387,92.20029,2.8046381,91.219284,-6.414233,73.63525,1.1023637,72.996735,-4.2614355,107.88932,4.3270764,116.87304,-3.458248,85.00278,1.2084926,89.02619,0.40844458,0.07364438,reggae,genres_original/reggae/reggae.00024.wav
reggae.00025,661500,0.36248925,0.0959638,0.1267832,0.002978377,1709.0354342543874,600074.540547596,1899.2199943519847,272031.28072256764,3582.7866687125097,3099947.6351764947,0.07374974300986842,0.002631651171745181,-0.0017009526,0.011556628,-0.0020069599,0.0039123874,123.046875,-177.34091,8154.2554,110.98351,1003.61475,-15.655527,997.00543,36.77763,300.92767,0.06121845,362.7771,24.468962,185.86668,-3.7678869,265.25726,18.426622,184.68468,-3.3727522,205.58098,13.775833,106.416214,-2.1070578,92.31209,8.59365,95.15796,-5.94512,105.53867,2.9016984,77.42585,-5.2763124,86.96373,-3.0622096,92.67862,-6.2044888,80.73263,2.0515823,84.24605,-0.9910093,62.08373,2.3013546,97.51028,0.35789263,0.071983,reggae,genres_original/reggae/reggae.00025.wav
reggae.00026,661500,0.40271538,0.09754317,0.13427873,0.003504412,1840.8054757537875,594859.5169437941,2054.3627295419174,229918.77404261197,4007.0841030439724,2978174.393984318,0.07455850607101393,0.002281225033483701,-0.0016035414,0.010470406,-0.002291536,0.0064392234,135.99917763157896,-171.67456,7372.788,99.35704,923.8247,-8.266291,647.01013,49.604023,394.1961,1.0877643,383.25034,31.122862,184.11223,-7.1348906,222.5358,15.8882,137.04022,-1.36541,182.84381,12.733199,149.97978,-5.1998997,122.85896,11.8099785,106.56015,-5.3254657,101.619606,3.1670113,101.70823,-6.6942806,77.30268,0.02668174,71.28983,-7.726804,131.8452,6.69701,120.02928,-3.7591057,90.64715,-1.7928301,99.981155,0.43715873,0.07113204,reggae,genres_original/reggae/reggae.00026.wav
reggae.00027,661500,0.40373403,0.099968076,0.12768055,0.005134285,2086.5315028359455,830519.2730900777,2317.9605384924525,242358.2536950479,4678.97170689822,3571051.120332067,0.08737815644349846,0.005646305709749067,-0.003129074,0.0076150186,-0.0021424447,0.008960322,135.99917763157896,-177.61339,6927.846,89.9523,1014.62134,4.605283,742.85565,40.16279,536.4671,0.16708124,313.1948,23.182535,195.21587,-9.905035,232.57816,12.762709,148.77686,-7.308214,142.57214,18.732483,132.88298,-5.735256,128.14873,6.114346,117.39994,-9.921317,102.701614,0.27476895,102.35534,-8.231639,87.77983,3.866412,82.453316,-6.8660936,80.79463,2.1783082,53.777756,-2.3552926,82.99287,1.8247569,61.62843,0.53583014,0.057809945,reggae,genres_original/reggae/reggae.00027.wav
reggae.00028,661500,0.48730457,0.08537904,0.07285961,0.0017611472,1640.0485302065747,795262.3969977857,1906.2950902164441,221035.17870584357,3494.9705330580014,3132911.4431866817,0.06783783620356038,0.004068168694425284,7.4012604e-07,0.0031692577,-1.5059919e-05,0.0022332773,78.30255681818181,-256.31827,9065.585,104.26259,1178.0745,-7.273195,983.24854,56.246433,259.8515,11.097317,685.9218,27.300398,187.19806,5.819085,178.97649,17.783636,96.73436,-1.2736737,109.095345,14.663482,88.25787,-3.4646602,74.74271,10.868228,52.424088,-2.461492,66.85431,1.5637312,45.553043,-3.7310224,56.125175,-1.3596017,40.206383,-4.2055964,39.068382,1.3962828,43.5688,-0.27640563,46.642776,-1.6045073,47.840603,0.5277241,0.055740442,reggae,genres_original/reggae/reggae.00028.wav
reggae.00029,661500,0.4289092,0.08874117,0.103837006,0.0018327003,1585.601293881055,294945.72143967124,2126.9648563718615,133837.67797075654,3736.244074109907,2237237.413381073,0.04367887420181889,0.0005439764031920186,-4.6547384e-06,0.0069904285,-1.8274848e-05,0.0026581525,151.99908088235293,-202.0222,6028.966,111.094864,403.04086,8.876879,962.9278,51.82644,133.52148,1.2931867,199.03722,30.043192,100.584,-4.50889,104.38626,22.452713,96.30068,-7.146487,72.46945,11.500771,94.452415,-4.760858,59.791275,10.600746,61.68028,-2.6392035,50.694164,9.013605,48.377884,-4.359338,29.875345,-0.04145128,41.534332,-4.3263583,35.209904,0.65347505,35.483253,-3.7452366,29.712631,-6.1954627,33.768753,0.5313084,0.052563142,reggae,genres_original/reggae/reggae.00029.wav
reggae.00030,661500,0.4876408,0.083919756,0.080515176,0.0013635632,1814.19900091257,893130.5339046331,2187.883147011966,290323.3849885101,4068.258733129354,4685961.864365825,0.07047840980553406,0.004835565731462554,-9.371349e-07,0.004046477,-1.5059532e-05,0.0016815958,75.99954044117646,-239.17886,7829.2964,98.96217,1209.1382,19.201752,959.37946,50.7939,331.0664,2.838991,470.7293,32.244686,125.20171,-1.5015264,226.43324,16.732338,75.92367,-7.452125,87.896286,16.71691,106.98071,1.4970632,56.303455,16.056482,89.422066,2.8027046,73.07031,5.937705,50.210358,-6.308285,48.181465,-1.0379016,82.71897,-6.3440433,37.450294,2.1457455,41.846428,-6.640424,34.092793,-5.261345,40.348427,0.5484277,0.05788191,reggae,genres_original/reggae/reggae.00030.wav
reggae.00031,661500,0.49041924,0.08295291,0.0919936,0.0018676907,1578.9797524821934,522222.7142119662,2022.4438370808307,258455.66569208092,3540.945255055147,3297046.519078761,0.05862247242647059,0.0016100808063549458,-2.594072e-06,0.0047298525,-1.35418395e-05,0.0024587575,161.4990234375,-226.41882,8541.488,103.35993,654.0428,0.1665024,990.35034,43.973858,353.57434,10.650589,520.4531,35.21007,275.1415,8.444857,196.99313,21.145638,100.82715,-3.2926626,144.36418,15.537871,95.87732,-3.0108569,88.17104,11.102893,90.66098,1.777282,64.21492,10.621122,50.564636,-5.7564626,68.8693,-0.9837618,73.87423,-4.13233,49.957344,0.65941405,50.325565,-3.7918532,40.95569,-0.5790857,35.578773,0.59535086,0.048831362,reggae,genres_original/reggae/reggae.00031.wav
reggae.00032,661500,0.4869623,0.08433545,0.063896276,0.0015938809,1510.806650097002,332495.61111731175,1850.300559898857,222308.78751508988,3319.1299296754064,2058272.023023857,0.0658639252370356,0.0014684128636916391,8.0350793e-07,0.0016101117,-1.4876475e-05,0.002349991,151.99908088235293,-243.80943,4798.928,123.347595,766.79364,-15.57089,955.6005,38.883972,497.00528,6.487192,317.2211,25.511738,163.38603,3.0363429,138.00803,17.175442,85.64848,-0.21269453,86.955795,8.983332,82.49235,-2.487526,55.829735,6.7616143,59.842632,-3.4531975,50.0371,3.2560692,43.542377,-3.4338753,36.076427,-0.47975537,41.877205,-2.5348237,31.124168,-1.862335,34.107224,-4.9655204,25.399858,-2.7182348,27.427704,0.5872086,0.05828383,reggae,genres_original/reggae/reggae.00032.wav
reggae.00033,661500,0.44672203,0.088941105,0.074202016,0.0013350492,1615.9036118108686,652016.4808182977,2062.8677397297074,195306.0492207381,3560.1451389560757,3782174.7581639513,0.059147790489551086,0.003722880013321846,1.6722506e-06,0.0036165314,-9.88745e-06,0.0015394313,89.10290948275862,-249.42773,6459.254,111.49364,814.8717,11.282426,1415.7521,41.328266,302.91733,-2.88513,297.23782,34.554276,228.82845,0.4236456,208.66951,22.346,107.46327,-9.966396,98.81406,10.2083845,133.6205,-2.8217614,63.20759,8.728782,71.18794,-1.4477806,43.336056,2.2692575,46.438747,-3.8882215,37.92179,-1.8549621,35.22513,-0.84235734,37.42478,-0.93739444,41.807114,-3.1697903,58.015575,-4.3267784,34.435425,0.5460904,0.06400838,reggae,genres_original/reggae/reggae.00033.wav
reggae.00034,661500,0.4705853,0.08830888,0.082489036,0.0018579196,1291.482455169567,473794.9385170299,1746.2980689654746,289055.15931059397,2827.566235427148,2981631.777796537,0.04461386476876935,0.0008099918568397912,3.3435156e-06,0.003854467,-1.446517e-05,0.0021162564,184.5703125,-238.86949,5880.1733,132.32365,797.2956,-0.12489059,579.80615,41.233845,239.53696,2.4230201,250.96391,19.0934,240.36955,7.9688535,197.4099,19.944677,93.95168,-0.63158435,102.068436,11.098161,124.49335,-1.7195421,75.37704,9.940314,73.01335,3.0247061,65.903725,2.210293,91.5748,-7.8496413,75.89033,-3.985692,46.867527,-4.9199595,36.778503,-2.1506598,44.246246,-2.4111888,49.169292,0.05068018,50.767715,0.6014214,0.049018126,reggae,genres_original/reggae/reggae.00034.wav
reggae.00035,661500,0.45854,0.08706959,0.073211916,0.0018894259,1699.8353933233097,552701.3736149031,2030.7174837332313,211599.08333674603,3787.3354318341235,2852846.747444943,0.061317467468072755,0.0018029613584352282,3.5086402e-06,0.0026428003,-1.6241082e-05,0.0024900371,107.666015625,-223.36678,6421.8384,114.212555,706.2781,-4.424649,586.84064,40.187866,307.06854,-5.0985384,310.35294,24.676882,251.35255,0.72357184,209.53928,17.049505,130.6672,-2.3657622,108.35593,11.154623,75.689896,-3.0846279,77.79072,6.1297007,57.854496,-5.687176,51.676388,3.5125518,52.125954,-5.4818797,52.2392,0.031668223,37.7052,-4.8445797,38.930843,-0.70038456,34.815178,-3.639368,32.71072,-2.805782,36.959255,0.5843936,0.057510436,reggae,genres_original/reggae/reggae.00035.wav
reggae.00036,661500,0.43454266,0.09364377,0.07998149,0.0031754049,1811.5147924120354,654482.9815669234,2166.3124683929723,182449.81287659865,4119.283424590025,2872273.3152824147,0.05923924874226006,0.002021555940382908,2.0059479e-06,0.0038273714,-1.4325362e-05,0.0033288528,86.1328125,-236.62389,5501.9224,91.68299,705.26483,1.8581237,606.3035,45.465084,194.90756,1.2693517,265.01172,32.259144,228.2188,9.054458,295.82782,19.607553,198.24051,-5.0637455,111.85872,10.95754,159.13733,-4.0131874,89.090904,7.5379105,102.08627,-0.3325838,112.33255,5.808463,76.62273,-1.8194476,77.49564,5.380285,69.921684,0.28315574,82.56691,5.020354,57.173954,-0.33738157,74.1765,-0.8484341,63.500664,0.55649364,0.062547535,reggae,genres_original/reggae/reggae.00036.wav
reggae.00037,661500,0.51773757,0.08531305,0.08624027,0.0027515441,1709.714456389326,524436.3856131606,2068.0062617750314,191233.53927894455,3837.6684608105165,2770279.7737681274,0.06328759916795666,0.0027105547144590124,-4.4857584e-06,0.003812149,-2.0025935e-07,0.003273076,151.99908088235293,-242.5513,10494.38,98.308784,592.5399,-3.8207767,794.8513,46.03243,299.32025,3.286847,465.70657,29.200768,188.1506,8.863108,187.63885,26.982607,182.52171,4.722848,122.48549,13.119676,123.68905,-0.63755846,97.75506,12.055013,92.11835,3.00419,79.61933,10.169963,73.64922,-3.266688,42.51788,2.036473,64.4892,-3.5446403,36.768635,0.9496666,48.04726,-6.313107,38.658188,-2.8599465,41.082848,0.6384653,0.046877842,reggae,genres_original/reggae/reggae.00037.wav
reggae.00038,661500,0.37383953,0.10413913,0.07575375,0.0014194101,1701.103192532159,523580.0696668896,2000.4313412268452,219741.27145728242,3693.844330495356,2824166.8563066367,0.0655547812258127,0.0026258514762412645,4.048358e-06,0.00446633,-1.3649771e-05,0.0017689521,95.703125,-240.0093,8283.209,108.755516,657.3951,-8.202256,1170.8739,32.197624,242.6964,-8.81615,226.74495,18.640667,241.58043,-4.701402,210.6918,15.518407,201.81822,-3.7182035,152.11465,14.536973,198.00125,-4.7924466,168.821,6.403633,200.38278,-2.9500246,125.53274,2.4401069,122.501816,-7.110959,92.9135,-0.15518777,83.63441,-3.1421595,62.7869,-1.5445279,60.919796,-3.7374158,72.13784,-0.81486225,99.57918,0.45611817,0.081404805,reggae,genres_original/reggae/reggae.00038.wav
reggae.00039,661500,0.50741494,0.093022935,0.10385959,0.0037364815,1312.7373064527953,540768.2803576547,2137.4601402385933,224721.77884414193,2649.925642928841,5110375.912089053,0.02594957853618421,0.0003531174641664047,-9.520236e-08,0.007935318,-1.3833383e-05,0.0024798473,151.99908088235293,-300.35504,11897.883,99.25266,1087.7943,52.999855,2220.2366,43.226738,502.00885,18.883024,338.78412,24.848495,198.29865,-7.955613,187.49048,22.175869,109.6962,1.7826729,71.199104,24.79426,86.27068,8.393651,79.49295,20.713451,80.06479,2.804007,61.605717,9.560834,41.59193,1.1138258,74.442444,5.903201,51.48301,1.1138864,51.263725,4.1829386,28.051996,-2.2141101,52.179943,-2.0283017,50.373783,0.5404548,0.056485318,reggae,genres_original/reggae/reggae.00039.wav
reggae.00040,661500,0.3026155,0.095048666,0.03906876,0.00089762657,2031.8882309842427,845613.547159422,1850.2019356993098,134235.1596515439,3837.843459752322,1953425.8912858977,0.10104549632352941,0.007552666104875438,-7.097222e-06,0.0013616101,-9.034313e-06,0.0006128071,92.28515625,-296.0808,14092.768,93.19381,1568.0212,-31.427439,626.15063,29.488941,902.8752,-18.94015,355.8987,1.9491985,354.5429,-19.49847,299.0917,-6.245118,208.15973,-24.019806,141.90854,-7.098768,115.921776,-14.191153,211.8848,3.2708817,201.78378,-10.612778,231.00082,-2.7966268,102.359535,-10.806494,89.64061,-6.7087107,88.714615,-8.496008,49.90775,-3.1317625,60.688335,-7.0599756,81.68113,-4.760056,72.65127,0.37081018,0.08468004,reggae,genres_original/reggae/reggae.00040.wav
reggae.00041,661500,0.37360558,0.091945276,0.11992645,0.00097416574,1931.4896901504014,588238.3232801447,2205.638614424234,154989.1594369393,4123.183401007402,2115026.7804647195,0.05904763992356811,0.0014192272986711134,9.033708e-06,0.0110942,-7.4787054e-06,0.0015551898,143.5546875,-177.2906,4859.4785,89.63707,1031.6377,9.614038,730.44824,65.46783,303.28796,-1.016757,327.13385,15.514672,223.0336,8.010461,131.10721,16.342636,95.58321,0.26795137,89.34227,2.6445177,113.185684,2.8961604,92.15672,0.64221567,66.30506,2.5766916,68.10203,2.810242,77.18637,-0.45532736,51.932407,2.5262752,49.31742,-1.4070919,81.57124,-1.6532326,53.038204,1.2065383,56.839046,-1.8943056,54.355354,0.38577396,0.06723665,reggae,genres_original/reggae/reggae.00041.wav
reggae.00042,661500,0.43341032,0.08373025,0.071250305,0.001476917,2480.8459326909738,685452.1917482256,2521.7094790983374,298187.7746380993,5049.419466851296,3710109.5110928547,0.10571062306501548,0.003307843535333267,-0.0009530606,0.0030927162,-0.0010669148,0.0017715327,123.046875,-174.81073,3921.2354,79.29305,613.27924,-24.333023,780.8497,17.978056,357.4167,24.470284,260.7028,15.726947,126.45507,7.472576,161.21411,4.2259116,97.673584,3.9170735,92.22879,4.8066626,92.78958,2.760658,85.68335,1.7235028,67.1424,-2.344012,80.22053,-1.6011022,69.57068,-4.455369,65.17249,-0.372738,80.08823,-2.4354045,77.88073,1.4890796,58.116486,-0.32870978,40.790863,-3.6642168,53.790222,0.43379223,0.07354131,reggae,genres_original/reggae/reggae.00042.wav
reggae.00043,661500,0.33477828,0.08534392,0.11061871,0.0017803819,1484.7434261821936,114576.35644582781,1644.3137702371994,51291.96333527698,2775.2082186955786,213386.7501151176,0.07602637323432662,0.0011340184615433035,3.5599985e-06,0.009363215,-1.4802534e-05,0.0021263873,151.99908088235293,-164.68898,3402.9775,142.69797,377.7202,-41.473988,324.02438,41.23485,102.54534,16.18847,245.16563,-5.570958,132.31793,7.642461,65.152916,5.6203566,72.752625,0.80288535,54.515167,-10.477527,76.46987,-2.348063,76.23952,-0.4949835,55.07213,-3.0664115,51.35837,-0.61336815,52.276806,1.1345507,56.01241,0.7280753,52.939796,1.0431116,48.289177,1.9845235,51.789783,3.4986024,53.82242,5.307884,59.135612,0.36880365,0.071123235,reggae,genres_original/reggae/reggae.00043.wav
reggae.00044,661500,0.44927633,0.08109264,0.15244086,0.003372284,2454.215349177034,887594.353926277,2820.883466207411,214242.9976277214,5582.274578082673,3843404.6756499545,0.08757694586880804,0.002558821641931156,7.208851e-06,0.012257212,-1.432188e-05,0.0067705647,172.265625,-104.24897,3829.798,83.94451,765.4706,18.881548,493.11948,28.945412,282.28827,10.63566,168.49562,9.320364,162.9812,9.311715,159.81674,6.5240045,128.90587,3.0084589,104.26529,2.4963021,104.30339,2.7950141,60.575787,-0.20271987,56.50899,3.1010103,40.358105,-2.2135162,37.06401,-1.7472101,45.53177,-1.5308084,41.026814,-0.26908633,29.578203,-0.9262979,32.90765,-0.93775654,39.82188,-3.5272477,32.205635,0.56310177,0.056804877,reggae,genres_original/reggae/reggae.00044.wav
reggae.00045,661500,0.45757356,0.08140353,0.09121401,0.001319565,4283.044762530106,984114.6894819824,3112.0550806340652,142392.84066988726,7926.302070735778,1831608.890900712,0.22392041469136997,0.008540185753393447,2.3383713e-05,0.0038913668,-6.709339e-05,0.0035310378,161.4990234375,-120.324814,6122.452,16.38332,874.173,25.04658,1044.0508,37.25922,454.74777,9.280131,225.22838,13.014446,133.67857,3.2297337,190.6473,5.967852,100.35324,4.0833497,103.879585,1.69616,91.35904,1.8896632,98.62988,2.6729696,66.012405,2.0346594,62.647484,-1.7154503,66.59695,2.1032035,51.516083,3.2449558,63.82211,-2.0760071,56.380913,2.7732615,52.041584,1.609771,41.417274,-4.050147,62.958893,0.49303424,0.057708558,reggae,genres_original/reggae/reggae.00045.wav
reggae.00046,661500,0.3243008,0.10223928,0.09348249,0.001120299,2322.2929756125877,763440.1703089207,2592.9071385788216,224871.07501036528,5228.026720171004,3059147.0647200327,0.08097759046052631,0.0026549421577397665,-2.7629103e-06,0.0070042,-2.7310187e-05,0.00097380654,172.265625,-169.03961,3005.1226,79.50441,740.27625,15.242741,436.1519,42.74113,331.41882,7.68792,176.99338,17.028828,101.224655,-5.9826927,114.18467,0.54102665,69.63758,0.06319973,74.43349,-0.9479884,88.32469,0.83621573,79.01716,-1.5890545,55.33444,-2.892287,60.930122,-4.030863,53.882862,-5.774508,51.39136,-2.5853255,49.186634,-6.522957,45.229214,-6.593555,59.04678,-2.8414476,57.34596,-1.2010622,62.094513,0.41874048,0.07425882,reggae,genres_original/reggae/reggae.00046.wav
reggae.00047,661500,0.34247676,0.094064996,0.10929273,0.0021299866,2477.9298991117516,622546.8559710679,2309.8552804001843,84856.66607679761,4759.787884880515,1269713.4302201015,0.1149788965750774,0.0049243726788300805,3.0311778e-08,0.006738964,-3.272959e-06,0.004002412,143.5546875,-140.31783,4130.419,69.63296,1095.0591,-9.986164,634.83813,52.16775,426.56873,3.2691405,319.58273,4.559303,150.14816,-3.4938624,183.94594,2.92315,156.81544,-6.571258,145.93439,-2.642122,130.96936,-1.7314113,100.22067,-6.9437375,96.1296,-5.8254113,85.276306,-2.6929157,76.83297,2.5455923,53.36673,-1.8138262,45.887543,-2.1630096,50.37097,-2.9328246,50.3494,-1.7962036,46.298515,-2.7112763,49.795395,0.4420774,0.0726419,reggae,genres_original/reggae/reggae.00047.wav
reggae.00048,661500,0.39015487,0.092420876,0.12016339,0.001548506,2673.271677146015,833012.8092479038,2550.062750195988,121766.93202750744,5607.916089698626,2023583.9386444376,0.11121021188080496,0.005033507925871126,3.0725325e-06,0.0089610275,-2.1846181e-05,0.0030995156,89.10290948275862,-123.733696,3873.6296,66.19565,1019.24243,8.181811,474.82837,49.759678,294.42078,8.53877,227.40295,25.88335,193.49869,-5.392044,166.12479,12.895175,96.57933,-2.5414345,72.59968,6.7968063,80.18087,-3.578176,74.55209,7.636994,65.58954,-2.0558965,54.365658,4.918354,58.741493,3.664884,50.05696,4.112981,50.67486,-2.0491462,50.99071,6.7759333,43.281193,-2.8278131,44.3863,-2.379036,43.73163,0.41191444,0.07396507,reggae,genres_original/reggae/reggae.00048.wav
reggae.00049,661500,0.36961177,0.08775409,0.13286576,0.0022289085,2322.9386798777355,557297.1623155699,2804.1799088004796,268283.96219835297,5452.1336983601,3426537.460268236,0.08073911873548761,0.0024241300101928262,8.601319e-06,0.010634135,-4.7195363e-06,0.0038135762,95.703125,-121.49299,4112.6445,89.57814,739.5173,23.786144,434.29422,32.76793,335.00662,8.857056,139.25522,-2.6159663,113.77943,6.6278014,81.26592,1.7668997,54.96347,-2.951472,55.217083,-3.0993512,57.189243,-0.6974906,44.534103,-5.429426,41.881218,-6.5477986,43.80149,-4.704497,38.571823,-3.2821004,45.501015,-6.4664598,40.47016,-6.659792,39.444344,-4.4151874,33.69507,-3.1623805,31.589445,-3.9799309,39.089397,0.48228335,0.06734568,reggae,genres_original/reggae/reggae.00049.wav
reggae.00050,661500,0.46035033,0.08365332,0.13106836,0.004028405,2955.9154393104704,1840841.5910007094,2690.613294287067,281539.0291793046,5871.231164135062,5273195.343336672,0.12710883078560373,0.008714250850086066,-6.8592767e-06,0.011321859,-1.3427778e-06,0.005077776,95.703125,-104.88102,5370.381,66.38382,1922.503,-2.3053358,435.8035,24.606274,330.30475,8.4148655,186.92557,6.770361,198.89651,1.6772856,174.2603,5.1811643,158.13867,1.0552061,141.7948,2.1988103,100.83318,2.956277,81.26023,4.5823026,64.072395,4.2084527,87.8459,3.0977347,61.121014,-1.4157375,59.248295,0.22688985,52.47584,1.0962346,75.494125,-2.3245964,58.4029,-2.8943222,44.436646,-2.1844988,43.12596,0.5002749,0.0643835,reggae,genres_original/reggae/reggae.00050.wav
reggae.00051,661500,0.56960213,0.0730697,0.117365755,0.0032806695,4276.113111170075,2496970.9364556167,2877.5263742277384,201444.89412662937,7677.036911341428,3493672.869737398,0.27482940390383126,0.028689602242443334,0.0007302383,0.0023982667,0.0014327215,0.010217451,86.1328125,-154.96252,6075.966,-1.5391539,2522.215,22.38873,764.4159,30.425213,397.66714,2.1195714,184.98732,28.596123,103.26013,16.995514,130.36345,13.418903,142.72455,8.493891,68.59416,6.4839697,92.302666,9.772991,59.758205,10.905425,58.12645,2.1743824,65.36583,1.638151,59.001625,6.3485465,82.7065,6.9075937,63.066334,-7.8031516,93.26336,4.694933,50.4878,3.4125054,68.53674,0.66997004,52.3131,0.69108343,0.040357992,reggae,genres_original/reggae/reggae.00051.wav
reggae.00052,661500,0.5022181,0.083724715,0.1900278,0.008373493,3288.43329145076,1509936.256872182,3252.779178641027,220038.00709477012,7285.10594796101,3869632.9818538153,0.13413826673761609,0.009699242252067617,-0.0016859983,0.016378803,0.0017312965,0.013604904,99.38401442307692,-85.30075,3301.3418,60.9427,1176.6567,34.79015,595.1284,19.804203,419.26172,16.71572,333.5211,7.9753337,201.9605,9.312554,131.20514,11.364072,118.244446,1.3941991,135.38109,-0.087947786,90.04847,6.407763,92.38224,3.629288,72.94157,5.676821,82.20487,7.2175837,70.130394,-0.8390437,62.359447,3.243182,63.075912,-2.6891913,46.6986,0.36227465,61.22148,4.752417,60.75979,0.33321756,42.926514,0.54424137,0.059506048,reggae,genres_original/reggae/reggae.00052.wav
reggae.00053,661500,0.46941006,0.089274876,0.063052826,0.0018425159,2004.3538474526456,1515174.6100789907,2298.145721741871,517382.79444482824,4159.908178937693,6645179.844214688,0.08977950246710527,0.007498802716440267,6.3925186e-06,0.0025263198,6.9558715e-05,0.0019304231,75.99954044117646,-251.39256,7626.581,105.855774,1204.9514,2.2200243,1207.9761,32.484394,284.93304,16.563274,249.21376,8.290815,146.19969,10.365557,139.60704,5.5049367,93.79228,0.86996186,100.309654,8.355298,73.13552,-0.6317738,88.34038,9.898768,69.542206,-1.8497398,63.564606,4.4185476,42.7074,1.8289825,44.930286,4.246808,36.81567,-0.20060073,32.32573,2.2507565,27.754217,0.934555,32.703663,1.2882608,37.797104,0.51630396,0.06920059,reggae,genres_original/reggae/reggae.00053.wav
